"","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"EXOC3","-0.347555555555554","9.33066666666667","-3.25371835617196","0.00239058193547888","0.0058802478892971","-1.84016983811223"
"ANAPC5","-0.209629629629628","9.70044444444444","-3.25281570453271","0.00239651580040301","0.00589362429358524","-1.8424642830802"
"FSCN2","-0.271851851851852","4.77455555555556","-3.25159948249842","0.00240453318098582","0.00591211798460382","-1.84555523351502"
"PXMP2","-0.703444444444443","8.87008333333333","-3.25018449219467","0.00241389295973451","0.0059331018488203","-1.84915053512017"
"USP46","-0.775","9.16075","-3.25015841916003","0.00241406575056728","0.0059331018488203","-1.8492167750888"
"MYH13","-0.290407407407407","4.96019444444444","-3.24917108769234","0.00242061764434462","0.00594797489788524","-1.85172492790177"
"CACNA1B","-0.277111111111111","5.10172222222222","-3.24898129155159","0.00242187906097654","0.00594984465321122","-1.85220702530702"
"OXA1L","-0.405222222222222","10.0250833333333","-3.24868949922264","0.00242381958080891","0.0059533816480695","-1.85294817075303"
"ZC4H2","-0.293925925925925","8.13555555555556","-3.24781727480958","0.00242962899601547","0.0059664179931072","-1.85516337957744"
"TCP1","-0.342296296296294","8.9045","-3.24734020256965","0.00243281211668156","0.00597300091761883","-1.85637487158997"
"MVB12B","-0.27548148148148","6.86116666666667","-3.24710810384852","0.00243436215928559","0.00597557244468039","-1.85696423457131"
"SRPRB","-0.420296296296294","10.0453333333333","-3.24394399082422","0.00245558720426312","0.00602642871269199","-1.86499646251109"
"SYNJ2BP","0.429074074074074","5.77747222222222","3.24361102157389","0.00245783098691174","0.00603069035550192","-1.86584146546365"
"LILRB3","-0.348407407407407","8.57169444444444","-3.24327321261803","0.00246010937528676","0.00603503513277114","-1.86669870128891"
"FBLN1","-0.454444444444444","6.43461111111111","-3.24207555137702","0.00246820332262712","0.00605364165450612","-1.86973752861898"
"BAG3","-0.444555555555554","9.26713888888889","-3.24183129330269","0.00246985715577249","0.00605644840507908","-1.8703572083477"
"XRCC3","-0.191851851851851","5.49333333333333","-3.24093011714697","0.00247596799859051","0.00607018097901506","-1.87264325662496"
"GPAA1","-0.365407407407407","9.83816666666667","-3.24060078639656","0.00247820476325484","0.00607441200527288","-1.87347859445456"
"CD79A","-0.389074074074075","6.24875","-3.24047986988003","0.00247902649207908","0.00607517355964464","-1.87378528381855"
"GNPAT","-0.300444444444444","10.337","-3.23905414148435","0.0024887350659501","0.00609770866941771","-1.87740098248236"
"PEX13","-0.366222222222221","6.32433333333333","-3.23861752772238","0.00249171543410343","0.00610375295294078","-1.8785080736554"
"HLA-DPA2","-0.292333333333335","5.99308333333333","-3.23818046786235","0.00249470224581931","0.00610981052704984","-1.87961621277516"
"PIM2","-0.359999999999999","7.297","-3.23804635597611","0.00249561943176718","0.00611079790007172","-1.87995622874494"
"ITPRID2","-0.437740740740741","9.23591666666667","-3.23765216477347","0.00249831714641106","0.00611614378841323","-1.88095558249939"
"TNNI3K","-0.622296296296294","5.91261111111111","-3.23685643636967","0.00250377129884479","0.00612749280311654","-1.88297270717781"
"UGT2B28","-1.06348148148148","8.89338888888889","-3.23682545944141","0.00250398385241758","0.00612749280311654","-1.88305122628429"
"ARHGEF18","-0.302592592592592","10.4902777777778","-3.23613635867256","0.00250871667489815","0.0061378110374952","-1.88479782374487"
"SLC35A2","-0.301555555555555","6.93605555555556","-3.23470610519052","0.00251856697585325","0.00616064284134639","-1.88842228836703"
"HEATR6","0.336074074074074","7.16816666666667","3.23373555676866","0.00252527216950752","0.00617577361676721","-1.89088128668441"
"HACD2","-0.456074074074073","8.86005555555556","-3.23327402072008","0.00252846671760508","0.00618231434366293","-1.89205049806345"
"RNF126P1","-0.253814814814813","5.56697222222222","-3.23298290993641","0.00253048363273736","0.00618597356076121","-1.89278792247204"
"PVALB","-0.679888888888888","5.20863888888889","-3.23241302372762","0.00253443642757274","0.00619436271607417","-1.89423141687325"
"PCK1","-1.52937037037037","10.65275","-3.23228340277685","0.00253533631199829","0.00619528840226837","-1.89455972069987"
"CLEC4E","-0.313407407407405","5.76183333333333","-3.23214077107033","0.00253632687365597","0.00619643523921541","-1.89492096966838"
"ASB7","-0.34737037037037","5.46591666666667","-3.23201935625912","0.00253717037613406","0.00619722240219472","-1.89522847475787"
"IL11","-0.326148148148148","5.85416666666667","-3.23175744898513","0.00253899082689806","0.00620039501852181","-1.89589178060942"
"CAMK1G","-0.418740740740742","7.17561111111111","-3.2303823956552","0.00254856886047881","0.00622250700623785","-1.89937374572261"
"SCAF8","-0.513999999999999","7.92594444444444","-3.2299393432182","0.00255166228273504","0.00622878053740331","-1.90049548461891"
"TSC22D3","-0.474814814814813","11.8396666666667","-3.22966829402979","0.00255355652570739","0.00623212481576873","-1.90118169605521"
"DDX17","-0.190444444444443","7.1745","-3.22832077870941","0.0025629935696744","0.00625311774503788","-1.90459270422108"
"DENND1C","-0.430666666666667","6.47322222222222","-3.22825778918356","0.00256343551366484","0.00625311774503788","-1.90475213214329"
"WIPI2","-0.296888888888889","9.37822222222222","-3.22821493944539","0.00256373619526536","0.00625311774503788","-1.90486058481147"
"DHODH","-0.336962962962962","5.84827777777778","-3.22770471005348","0.00256731911107016","0.00626057222408248","-1.90615191335108"
"TSEN2","-0.365296296296294","7.21958333333333","-3.22750844692087","0.00256869857035931","0.00626265147752902","-1.90664860109005"
"TATDN2","-0.230518518518518","9.37233333333333","-3.2273754954558","0.0025696334360732","0.00626364615297073","-1.90698505490693"
"VPS37C","-0.226296296296296","9.75038888888889","-3.22716106942937","0.00257114188220078","0.00626603827298132","-1.90752767611549"
"TCF4","0.868444444444445","6.82877777777778","3.22663433947144","0.00257485090016851","0.00627291208548701","-1.9088605203715"
"RINT1","0.256444444444444","6.02722222222222","3.22661066193986","0.00257501774707071","0.00627291208548701","-1.90892043144477"
"PDCD6","-0.314074074074074","10.2954444444444","-3.22615056268144","0.00257826193852523","0.00627952836000572","-1.91008456820094"
"SGPL1","-0.421814814814814","7.17830555555556","-3.22508534902506","0.00258578774528581","0.00629656794673447","-1.91277940065571"
"BRPF1","-0.462777777777778","7.30458333333333","-3.22498751718618","0.00258647997952645","0.0062968711160684","-1.91302687572603"
"LEF1","-0.242592592592592","4.83616666666667","-3.22491805094459","0.00258697161262433","0.0062968711160684","-1.91320259473261"
"UTF1","-0.31711111111111","5.01172222222222","-3.22276115937829","0.00260228082823439","0.00633072671026646","-1.91865752662082"
"DDX58","0.670629629629629","6.48508333333333","3.22271689099332","0.00260259593671725","0.00633072671026646","-1.91876946311015"
"PAQR4","-0.307259259259258","6.39888888888889","-3.22271010497817","0.00260264424371566","0.00633072671026646","-1.91878662206779"
"SEMA4F","-0.290481481481481","7.88113888888889","-3.2226586189285","0.00260301078060081","0.00633072671026646","-1.91891680781798"
"APEH","-0.477296296296297","9.50247222222222","-3.22157598708641","0.00261072956713082","0.0063482006737679","-1.9216540414645"
"CACFD1","-0.272888888888889","9.09266666666667","-3.21972905230924","0.00262394778530816","0.00637903706988619","-1.9263224836457"
"MAFK","0.303703703703705","5.96033333333333","3.2194033080481","0.00262628567118306","0.00638341526457252","-1.9271457020536"
"TMEM208","0.27537037037037","9.19775","3.21848677750689","0.00263287428705146","0.00639812132552488","-1.92946170043757"
"WHRN","-0.163703703703703","5.96177777777778","-3.21825536210166","0.00263454033226628","0.00640048206508739","-1.93004640992428"
"GCAT","-0.350518518518518","7.96644444444444","-3.21820229182795","0.0026349225459739","0.00640048206508739","-1.93018049746755"
"MDH2","-0.267333333333329","11.1418333333333","-3.21771742154993","0.00263841703636291","0.00640678074747999","-1.93140551500307"
"AREL1","-0.412555555555555","9.38669444444444","-3.21769296444057","0.00263859341686255","0.00640678074747999","-1.93146730278205"
"TRAIP","-0.349962962962961","5.63997222222222","-3.21743738927464","0.00264043725159357","0.00640994854950876","-1.93211296519685"
"ADAP1","-0.325148148148148","7.80491666666667","-3.21712450750774","0.00264269618848419","0.00641412255792161","-1.93290336273927"
"PORCN","-0.279481481481479","7.54816666666667","-3.21693005902519","0.00264410098821588","0.0064162221979813","-1.93339455404012"
"TPPP","-0.292481481481481","5.06463888888889","-3.21672938523823","0.002645551506663","0.00641843190024688","-1.93390145344977"
"DDX43","-0.291703703703703","4.39444444444444","-3.21657696473529","0.00264665374382836","0.00641979590014927","-1.93428645382296"
"ADIPOR1","-0.306333333333333","10.1016944444444","-3.21649030877474","0.00264728059562024","0.00642000647097785","-1.93450533435774"
"IKBKB","0.199555555555558","6.88322222222222","3.21613552189695","0.00264984852358331","0.00642414034476656","-1.93540144063332"
"PCDHA10","-0.280296296296295","5.362","-3.21610549434252","0.00265006596994744","0.00642414034476656","-1.93547728046269"
"CGREF1","-0.287777777777777","5.20527777777778","-3.21553747215366","0.0026541825315743","0.00643218913390792","-1.9369118447408"
"KCTD15","-0.378666666666666","6.90544444444444","-3.21549806298685","0.0026544683622941","0.00643218913390792","-1.93701136899503"
"MAP3K4","-0.351592592592591","9.81841666666667","-3.21455283163304","0.00266133279738475","0.00644750851748724","-1.93939825924104"
"DDX56","-0.277703703703703","8.33661111111111","-3.21373885566554","0.00266725754137284","0.00645971468836889","-1.94145338856761"
"JARID2","-0.287259259259258","7.99711111111111","-3.21371136052598","0.00266745789074721","0.00645971468836889","-1.94152280328464"
"RHOB","-0.658962962962963","9.95977777777778","-3.21250012768892","0.00267629800274462","0.00647980257772465","-1.94458037194561"
"MMP17","-0.25011111111111","5.86230555555556","-3.21205594642873","0.00267954680114697","0.0064856210668176","-1.9457014759787"
"TARBP1","-0.358185185185186","8.28980555555556","-3.21202240428959","0.0026797922846743","0.0064856210668176","-1.94578613208323"
"CYB5A","-0.469777777777778","11.7708888888889","-3.21171544627809","0.00268203979849427","0.00648973928852024","-1.94656083207677"
"RAB17","-0.902000000000001","8.13083333333333","-3.21020815306957","0.00269310204102655","0.00651518051764829","-1.95036433119971"
"URB2","-0.322185185185185","7.09213888888889","-3.20944677288685","0.00269870637873351","0.00652740445137235","-1.95228521373725"
"GOLGA7","-0.277296296296295","10.8246944444444","-3.20935560148034","0.00269937821171757","0.00652740445137235","-1.95251521246375"
"RBM12B","0.232","5.16655555555556","3.20929808492928","0.00269980212713643","0.00652740445137235","-1.95266030796588"
"SCGB1D2","-0.603296296296295","5.28597222222222","-3.20798686310712","0.00270948341826416","0.00654947923471418","-1.95596769589332"
"COX6C","-0.243185185185182","12.0103888888889","-3.20646547260724","0.00272075778653028","0.00657539511410287","-1.95980425310858"
"KIR2DL3","-0.64296296296296","8.05766666666667","-3.20633607517092","0.00272171874780996","0.0065760784617691","-1.96013051298902"
"XPNPEP2","-1.47422222222222","7.78955555555556","-3.20627843934725","0.00272214688007787","0.0065760784617691","-1.96027583231227"
"EXD2","-0.287259259259261","8.54266666666667","-3.20616309635495","0.00272300386662512","0.00657681226461589","-1.96056664642241"
"PLCG1","-0.311444444444444","8.54686111111111","-3.20604149503971","0.00272390762926618","0.00657765872368806","-1.96087323324783"
"DET1","-0.40425925925926","8.29358333333333","-3.20498980426596","0.00273173587475819","0.00659522259933497","-1.96352453087227"
"FBXO34","-0.366888888888889","9.35672222222222","-3.20438705377209","0.00273623206412287","0.0066047364016838","-1.96504383528084"
"DNMT3L","-0.473925925925926","5.82166666666667","-3.20423115253639","0.00273739614534286","0.00660620490780267","-1.96543677668238"
"GGTLC1","-0.897370370370371","6.81330555555556","-3.20414511646965","0.00273803875959879","0.00660641460810035","-1.96565362174253"
"SLC29A3","-0.438925925925926","7.84436111111111","-3.20388086642218","0.00274001337223687","0.00660983745315584","-1.96631961628383"
"B3GALT4","-0.252814814814816","8.68983333333333","-3.20367275716494","0.00274156942353294","0.0066122494029133","-1.96684409628924"
"C22orf46","-0.313666666666666","7.33652777777778","-3.20358821861377","0.00274220176534435","0.00661243297898858","-1.9670571460978"
"IFT81","-0.363629629629629","7.4045","-3.20176987697834","0.0027558363864321","0.00664396328572394","-1.97163887132334"
"ACVR2B","-0.361999999999998","6.40827777777778","-3.20125595061208","0.00275970165334568","0.0066519329389646","-1.97293355951319"
"ASGR1","-0.231629629629628","5.20372222222222","-3.20012051509715","0.00276825957656948","0.00667120815857652","-1.97579354336933"
"KCNJ5","-0.229407407407407","6.35916666666667","-3.19934589435064","0.0027741124420732","0.00668395798771102","-1.97774436258048"
"IL17RC","-0.255222222222221","6.52602777777778","-3.19907379596776","0.00277617114448247","0.00668756282991035","-1.97842955684873"
"AFTPH","-0.449037037037036","9.98455555555556","-3.19810231378869","0.00278353323856228","0.00670393904781774","-1.9808756606905"
"CD164","-0.284074074074073","9.87761111111111","-3.19560374535737","0.00280255312446831","0.0067475563629757","-1.98716489912544"
"GNAQ","-0.469037037037036","7.77766666666667","-3.19551165509509","0.00280325649593687","0.0067475563629757","-1.98739664977468"
"INKA2","-0.289592592592591","5.92180555555556","-3.19549989821774","0.00280334630524369","0.0067475563629757","-1.98742623638718"
"MICU1","-0.438407407407405","9.35708333333333","-3.19369189051415","0.00281718999587937","0.00677940077671652","-1.99197542065647"
"ARHGEF15","0.605259259259259","8.63138888888889","3.19362323469661","0.00281771696145326","0.00677940077671652","-1.99214813896121"
"KLRD1","-0.322444444444444","5.97605555555556","-3.19301809788367","0.00282236571770243","0.00678921158479288","-1.99367039831265"
"SDC1","-1.11748148148148","8.09766666666667","-3.1924958991661","0.00282638318003941","0.00679750015057831","-1.99498389037789"
"CAPNS1","-0.328111111111111","11.9240277777778","-3.19180114194166","0.00283173661049889","0.00680899773980801","-1.99673123202412"
"RHEB","-0.289185185185182","9.55044444444444","-3.19112457271303","0.002836959140527","0.00682017598838929","-1.99843262301937"
"PLGRKT","-0.457888888888889","8.06825","-3.1894150981518","0.00285019555890569","0.00685035861594286","-2.00273058410057"
"OCLM","-0.273111111111111","5.27161111111111","-3.18935440748453","0.00285066656065523","0.00685035861594286","-2.00288314857427"
"MLST8","-0.366592592592592","7.86138888888889","-3.18822725124222","0.00285942751028067","0.00687002308856439","-2.00571629969311"
"NME7","-0.427407407407406","9.48533333333333","-3.18799338796852","0.00286124843635574","0.00687300897381229","-2.00630405296217"
"ZDHHC8P1","-0.309962962962962","6.27941666666667","-3.18771459253138","0.00286342065465612","0.00687683732172767","-2.00700469932742"
"RHOT1","-0.303888888888886","9.49275","-3.1858522912385","0.00287797084838394","0.00691018993435345","-2.01168399349814"
"BTG2","-0.413999999999999","8.28983333333333","-3.18578846392255","0.00287847077346217","0.00691018993435345","-2.01184434109305"
"ZNF771","-0.211444444444443","5.43108333333333","-3.18551197707139","0.00288063729799902","0.00691399479075557","-2.01253891293865"
"HR","-0.288925925925924","6.47208333333333","-3.18522199728195","0.00288291121395238","0.00691729964509666","-2.01326734405385"
"SLC25A22","-0.330999999999999","7.23152777777778","-3.18518799323058","0.00288317797286793","0.00691729964509666","-2.01335275998411"
"DCAF11","-0.348333333333333","8.55097222222222","-3.18509842352251","0.00288388075175757","0.00691758966442574","-2.01357775069305"
"ZNF731P","-0.24574074074074","4.80413888888889","-3.18422554767493","0.00289073799531661","0.00693129179741046","-2.01577014475969"
"GLRX3P2","-0.258481481481481","7.15669444444444","-3.1842228583491","0.00289075914632916","0.00693129179741046","-2.01577689898646"
"PKP2","-0.28837037037037","5.17694444444444","-3.18356886896963","0.00289590700369137","0.00694223481747994","-2.01741929338901"
"GNAT1","-0.204518518518519","5.20983333333333","-3.18340190883503","0.00289722261804699","0.00694398840389972","-2.01783855752966"
"VRK1","-0.41185185185185","7.00966666666667","-3.18251994641727","0.00290418172863559","0.00695890408530434","-2.02005310161787"
"ATP9B","-0.306518518518517","7.91088888888889","-3.18246490033694","0.0029046165941521","0.00695890408530434","-2.02019130679124"
"OVOL2","-0.402555555555555","5.88186111111111","-3.18208867786783","0.00290759041593134","0.00696462519939386","-2.02113585883934"
"COX7B","-0.413740740740741","10.4861388888889","-3.18166455985467","0.00291094628727793","0.00697125895712328","-2.02220058228805"
"VEGFC","0.684444444444445","8.321","3.18136824758987","0.00291329306403745","0.00697547390640023","-2.0229444089799"
"RWDD2A","0.343444444444444","6.90647222222222","3.18103198337309","0.0029159584318458","0.00697992310975768","-2.02378847850547"
"LILRB4","-0.308407407407408","4.86436111111111","-3.18098569095126","0.00291632554560619","0.00697992310975768","-2.02390467488853"
"RNPS1","-0.353111111111109","9.40327777777778","-3.18087800204741","0.00291717972278828","0.00698056210638226","-2.02417497590748"
"STON1","-0.451518518518516","10.20525","-3.1799973575216","0.00292417381389005","0.00699589017901487","-2.02638521353031"
"YIPF2","-0.242074074074073","6.64755555555556","-3.17972158263989","0.00292636728997116","0.00699972924410003","-2.02707728044984"
"SLC1A1","-0.734444444444441","7.1355","-3.17951668881727","0.00292799799806129","0.00700222092153543","-2.02759144669504"
"AMH","-0.344222222222221","5.95027777777778","-3.17897904844123","0.00293228106686983","0.00701105336342488","-2.02894052668111"
"TEX261","-0.291666666666666","9.09369444444444","-3.17888311679923","0.00293304592303657","0.00701147193506108","-2.02918123054377"
"PLPPR1","-1.10811111111111","7.33847222222222","-3.1786413575782","0.00293497429149657","0.00701467116552295","-2.02978781474225"
"STEAP4","-0.230444444444444","4.09038888888889","-3.17829028421942","0.00293777673434301","0.00701995775233561","-2.03066862599431"
"P2RX2","-0.267037037037036","6.02983333333333","-3.17771073996076","0.00294240849930088","0.00702961258836191","-2.03212252878487"
"NOP2","-0.385814814814815","8.36497222222222","-3.17552968423231","0.0029599018248095","0.0070699845074011","-2.03759278935406"
"PIGB","-0.383074074074075","8.74658333333333","-3.17538297372937","0.00296108206100942","0.0070713827925432","-2.03796067406339"
"COPE","-0.395851851851852","9.57266666666667","-3.17515291479996","0.0029629337056421","0.00707438358961102","-2.03853754005147"
"SLC25A16","-0.394407407407407","6.45952777777778","-3.17492709954178","0.00296475226256516","0.00707730419625996","-2.03910374197922"
"THAP10","-0.365851851851852","7.80827777777778","-3.17431730744798","0.00296966838795206","0.00708761650190204","-2.04063260034007"
"YLPM1","-0.339999999999999","8.83066666666667","-3.1741840354401","0.0029707438516778","0.00708876011817456","-2.04096671490699"
"DENND5A","0.31585185185185","9.90322222222222","3.17397784007504","0.00297240851201211","0.00709130892851695","-2.04148363346027"
"PLIN2","-0.493777777777776","11.0661111111111","-3.17310187475247","0.00297949023715622","0.0071067776764272","-2.04367940873309"
"TJAP1","-0.256259259259257","7.93258333333333","-3.17276735956508","0.00298219883774405","0.00711181139079264","-2.0445178440153"
"DEAF1","-0.41285185185185","7.18125","-3.17262804710256","0.00298332755220377","0.00711307620148383","-2.04486700456237"
"RHBDF1","-0.452518518518519","8.63416666666667","-3.17238064783183","0.00298533298822164","0.00711643043191877","-2.04548704284228"
"VRK3","-0.290925925925926","9.32291666666667","-3.17208320990521","0.00298774573327811","0.00712075406519851","-2.0462324527189"
"TM7SF2","-0.565074074074071","8.08019444444444","-3.1715715531901","0.00299190049604637","0.00712825121719094","-2.04751462343144"
"BRINP3","-0.313703703703703","4.18238888888889","-3.17154815272194","0.00299209064382426","0.00712825121719094","-2.04757326030462"
"PPP4R3A","0.262037037037038","5.31663888888889","3.17126997898887","0.00299435190881189","0.00713220907472565","-2.04827028888249"
"RSAD1","-0.289333333333331","8.84877777777778","-3.17088860610237","0.00299745470982876","0.00713816938911143","-2.04922585003833"
"ZNF223","-0.387592592592592","6.43108333333333","-3.17055126795831","0.00300020179027344","0.00714328036907082","-2.05007102381141"
"TMEM131","-0.567888888888888","8.67163888888889","-3.16973079330859","0.00300689321215418","0.00715777863558048","-2.05212644308133"
"CBX4","0.296296296296296","5.83911111111111","3.16962476254452","0.00300775898300677","0.00715840616416105","-2.05239204480141"
"DCAF16","-0.457777777777779","6.06611111111111","-3.16895966517502","0.00301319508203498","0.00716990855388949","-2.05405796436821"
"CDV3","-0.24988888888889","7.21036111111111","-3.16688241383208","0.00303023329963607","0.00720900809807356","-2.05925972546604"
"PAMR1","-0.952111111111109","10.2471388888889","-3.16583346762978","0.00303887172453644","0.00722811265732078","-2.06188570884579"
"PDX1","-0.195222222222222","5.02902777777778","-3.16519891600618","0.00304410879700575","0.00723912089994085","-2.06347403483292"
"PDGFC","-0.511370370370371","10.8085833333333","-3.16506127116767","0.00304524593400442","0.00724037673268891","-2.063818545197"
"PTGDS","-0.60225925925926","13.3335277777778","-3.16490139985211","0.00304656719789559","0.0072420697557654","-2.06421867529922"
"CAMK1","0.440925925925927","7.08036111111111","3.16481298382886","0.00304729814954983","0.00724235913671499","-2.06443996026136"
"ORAI2","-0.254925925925925","5.04902777777778","-3.16382585937513","0.00305547018630342","0.00726032971712474","-2.06691026526946"
"SEL1L","-0.327629629629631","7.90183333333333","-3.16324909428076","0.00306025461976935","0.00727024518781335","-2.06835343087606"
"MED15","-0.301592592592591","8.29191666666667","-3.16286916491494","0.00306341012216843","0.00727628761884882","-2.0693039972457"
"ICAM2","0.678629629629632","10.5121944444444","3.16268588044929","0.00306493349328725","0.00727845173156189","-2.06976254343433"
"KIF22","-0.242703703703703","6.01619444444444","-3.16258992520729","0.00306573131278334","0.00727889232002563","-2.07000260086342"
"KLC2","-0.308296296296296","6.01033333333333","-3.16250743407805","0.00306641734230029","0.00727906736526874","-2.07020897091571"
"SHFL","-0.383814814814815","9.19347222222222","-3.16236877694648","0.00306757079878476","0.00728011910074789","-2.07055584586438"
"ANKFY1","-0.289074074074073","7.60008333333333","-3.16230695829718","0.00306808518630105","0.00728011910074789","-2.07071049316662"
"CLCN4","-0.38148148148148","6.64055555555556","-3.16185932036322","0.00307181238190579","0.00728713797027445","-2.07183026534019"
"CEACAM8","-0.407296296296296","4.27686111111111","-3.16180449920911","0.00307226913753496","0.00728713797027445","-2.07196739493317"
"TMSB4Y","-0.200518518518518","6.44705555555556","-3.16134516356613","0.0030760987327613","0.00729476595552889","-2.0731163232126"
"LIMK1","-0.302703703703703","5.76130555555556","-3.16092980055477","0.00307956561197263","0.00730153091247121","-2.07415518112306"
"BTN3A3","0.646222222222223","7.744","3.160538487522","0.00308283514231676","0.00730782535829744","-2.0751338164125"
"SLC17A1","-1.28811111111111","7.57969444444444","-3.16033196470455","0.00308456202443859","0.00730979350521746","-2.07565028159529"
"PRMT2","-0.401185185185186","10.2208888888889","-3.16029213311333","0.00308489518974394","0.00730979350521746","-2.075749888847"
"THADA","-0.338370370370369","8.36377777777778","-3.16018789047878","0.00308576727287242","0.00731040281783724","-2.07601056602032"
"RAX","-0.374555555555554","6.21219444444444","-3.16000085113555","0.00308733261043129","0.00731265392962884","-2.07647827866832"
"KAZN","-0.358074074074073","6.54044444444444","-3.15968061733381","0.0030900144034266","0.00731754805337359","-2.07727902198717"
"ZNF669","-0.341","5.71480555555556","-3.15937145800112","0.00309260554771123","0.00732222560270685","-2.07805202947877"
"STK32B","-0.641518518518517","7.39708333333333","-3.15920681485616","0.00309398630458848","0.00732403607904179","-2.07846367776727"
"GFOD1","0.696148148148147","8.94255555555556","3.15819800422111","0.00310245931893738","0.0073426311733083","-2.08098568327858"
"PLK2","0.759148148148147","8.21736111111111","3.15749830985381","0.00310834897022354","0.00735424037346185","-2.08273463307243"
"ABCC1","-0.373592592592592","6.54091666666667","-3.15746830485527","0.00310860177293454","0.00735424037346185","-2.08280962832472"
"TGDS","-0.294777777777777","7.55280555555556","-3.15702335358786","0.00311235293185886","0.00736164975207683","-2.08392170275559"
"H2BC3","-0.176777777777777","4.82363888888889","-3.15682863376969","0.00311399586493013","0.00736407058728654","-2.08440834107263"
"PROZ","-0.792481481481481","7.05708333333333","-3.15670895884644","0.00311500602032769","0.00736499434559578","-2.08470742073798"
"NT5C2","0.383555555555555","9.27111111111111","3.15564889942596","0.00312396736493236","0.00738471346874446","-2.0873563314987"
"PRKAG1","-0.255925925925925","10.0277222222222","-3.15425736726782","0.00313576793727535","0.00741034222528829","-2.09083276115143"
"ACAT1","-0.731703703703703","11.6166666666667","-3.15422348049967","0.00313605583238773","0.00741034222528829","-2.09091740861798"
"SCN4A","-0.359148148148148","5.44252777777778","-3.15345979287965","0.00314255061289353","0.00742421337163717","-2.09282492378196"
"NCS1","-0.223888888888888","5.62808333333333","-3.15318817604576","0.00314486364853902","0.00742820167968048","-2.09350329583442"
"FNTB","-0.29037037037037","7.17144444444444","-3.15233419338568","0.00315214650914235","0.00744392485114904","-2.09563592694708"
"GMIP","-0.397666666666665","6.38452777777778","-3.15224037994449","0.0031529475340699","0.00744433769315253","-2.09587018482692"
"ATRN","-0.34962962962963","8.45655555555556","-3.15196677777002","0.00315528478436414","0.0074483767904132","-2.09655336322774"
"B3GNT2","-0.535037037037037","7.4705","-3.15068291894287","0.00316627410359371","0.00747283433462816","-2.09975867380518"
"MRM1","-0.253518518518517","6.84086111111111","-3.15042051401282","0.00316852464307994","0.00747577422493224","-2.10041370730959"
"CYB5R1","-0.416074074074076","10.2525","-3.15039104871311","0.00316877744948129","0.00747577422493224","-2.10048725868663"
"CHRD","-0.200888888888887","6.51588888888889","-3.15025811128064","0.0031699182637498","0.00747668947735966","-2.10081909261496"
"TPD52L2","-0.282148148148147","10.2265","-3.15019927985323","0.00317042325499412","0.00747668947735966","-2.10096594306389"
"TYRO3","-0.506259259259257","10.23275","-3.14973202786135","0.00317443671225005","0.00748466950321868","-2.10213220520438"
"RPP38","-0.304814814814814","8.39305555555556","-3.14943203727496","0.00317701601530096","0.00748926559387225","-2.1028809299561"
"UBE2N","-0.274185185185183","9.54702777777778","-3.14767820762483","0.00319213512114767","0.00752283792609692","-2.10725736420401"
"AURKC","-0.432407407407406","6.74680555555556","-3.14757368494677","0.00319303832022331","0.00752283792609692","-2.10751814144574"
"FBXO28","-0.286074074074074","8.82722222222222","-3.14756005249021","0.00319315613855022","0.00752283792609692","-2.10755215316491"
"PCSK5","0.502","6.2095","3.14681827959549","0.00319957311207533","0.00753646228578394","-2.10940268000325"
"C2orf42","-0.39059259259259","8.39027777777778","-3.14672961836245","0.00320034092465665","0.00753677751828808","-2.10962384947034"
"ONECUT2","-0.383629629629628","5.73727777777778","-3.14642115734272","0.00320301357895305","0.00754157762459771","-2.11039329148773"
"RORA","-0.583666666666666","6.50713888888889","-3.1455099118836","0.00321092139881999","0.00755646657626997","-2.11266609794852"
"CLIP4","0.475407407407408","6.84266666666667","3.14543874516518","0.00321153976386738","0.00755646657626997","-2.1128435842818"
"ENY2","-0.285888888888888","10.7455833333333","-3.14542519767796","0.00321165749027226","0.00755646657626997","-2.11287737079342"
"HNF1B","-0.447962962962962","9.25813888888889","-3.1453981471197","0.00321189256933752","0.00755646657626997","-2.11294483279472"
"NDUFAF4","-0.284814814814813","8.19394444444444","-3.14532649669722","0.00321251531598826","0.00755646657626997","-2.113123521793"
"SCGN","-0.408962962962962","6.43705555555556","-3.14515136944274","0.00321403790854754","0.00755855245436461","-2.11356026179579"
"ALG6","-0.462666666666666","8.59211111111111","-3.14495262362781","0.00321576667365343","0.00756112227381171","-2.11405588580748"
"SFTPB","-0.225222222222223","5.88330555555556","-3.14480553566604","0.00321704666651075","0.00756263610272489","-2.11442267599091"
"TRIM68","-0.272","9.56511111111111","-3.14422509444919","0.00322210250827768","0.00757302384705517","-2.11587001357327"
"OCEL1","-0.339555555555556","9.26155555555555","-3.14406317636177","0.00322351421200581","0.00757484422856791","-2.11627373089643"
"METTL5","-0.371925925925923","10.5195","-3.14380519035666","0.00322576470644084","0.00757863455141675","-2.11691695370275"
"COX10","-0.299666666666667","8.88769444444444","-3.14325549508629","0.00323056483770683","0.00758841232773342","-2.11828737814148"
"FGD6","-0.339185185185184","5.2975","-3.14277136305073","0.00323479804922315","0.0075968548417947","-2.11949423481764"
"ZDHHC6","-0.346296296296294","13.2047222222222","-3.14184599554645","0.00324290400762946","0.00761438728870216","-2.12180071591033"
