"","GSM909136","GSM909137","GSM909138","GSM909139","GSM909140","GSM909141","GSM909142","GSM909143","GSM909144","GSM909145","GSM909146","GSM909147","GSM909148","GSM909149","GSM909150"
"EIF4A1 /// LOC101928634 /// SENP3-EIF4A1 /// SNORA48 /// SNORA67 /// SNORD10",11.7743063693333,11.43190239,11.9111238213333,11.5501913373333,11.5931500486667,11.63593317,11.273905628,10.9511439886667,11.6418359826667,11.273905628,11.6418359826667,11.26842249,11.9335684606667,11.1314101053333,11.6612783126667
"EIF3M",9.7174637658,9.71119397206667,9.572745279,9.538783772,9.62498317246667,9.8080416614,9.9181812872,9.6793545756,9.82078827046667,9.7719459198,9.69807992266667,9.95703603146667,9.82472815193333,9.6846720286,9.8346605164
"EIF3LP3 /// EIF3LP3",2.36885656993333,2.37958446106667,2.37343703833333,2.3781043962,2.44678238353333,2.37777915746667,2.3750328538,2.37856546913333,2.3755651214,2.3750328538,2.38457924893333,2.3512564582,2.3181079012,2.27327344,2.52601982613333
"EIF3L",10.4970817326667,10.5000809093333,10.4795970453333,10.656671426,10.6003548986667,10.512658172,10.777576206,10.5644263426667,10.5024517173333,10.6268216226667,10.0545313395333,10.6467576426667,10.6433714153333,10.457492728,10.6795909933333
"EIF3K",9.8560687282,9.81044943466667,9.70774545073333,9.74065305946667,9.74298334066667,9.88549761366667,9.74065305946667,10.0405041264,9.7263481782,9.67277469793333,9.29418988213333,9.59148264213333,9.48851245553333,9.55340962046667,9.85378700406667
"EIF3J",7.1879150326,7.2373105512,7.60458683906667,7.083367113,7.24564976606667,7.32116695113333,7.71471859333333,7.26738988826667,7.48281572793333,7.2620248318,7.29885106733333,7.0082535794,7.51912861586667,7.17476209166667,7.16405742
"EIF3I",9.33191066473333,9.22980254313333,9.46640190446667,9.3469723184,9.27143487326667,9.26359570326667,9.13148729186667,9.48410597173333,9.44446471946667,8.991499029,9.3186668808,9.62691409906667,9.6363699352,9.5637099874,9.45178414173333
"EIF3H",9.75280600466667,9.50443676646667,9.3425417342,9.723073615,9.76106672993333,9.6846720286,9.72950880773333,9.659182478,9.66453327926667,9.64520322173333,9.53301850333333,10.0129461832,9.96250562626667,9.69807992266667,9.94955364353333
"EIF3G",8.6322627218,8.51524433473333,8.4505108524,8.64917297846667,8.5402217456,8.5613209474,8.48201445986667,8.623234196,8.68866228366667,8.6877824606,8.6284534388,9.04924927373333,8.73907433353333,8.840355745,8.95264816933333
"EIF3E",11.2255624513333,10.800896996,11.5827698433333,10.777576206,11.5501913373333,11.1055947186667,11.1055947186667,10.8889615366667,11.4066917166667,11.2136606653333,11.5243078706667,10.701078504,11.32146564,11.477936742,11.5002351806667
"EIF3D",8.28599152566667,8.26723787726667,8.57946680586667,8.2985718442,8.4383591582,8.6249112962,8.2564364416,8.40543304593333,8.31668195313333,8.38694120713333,8.3953757536,8.96034799493333,8.50430422126667,8.6010509474,8.68621510053333
"EIF3B",7.4480454966,7.51912861586667,6.98913817186667,7.64342580126667,7.01857414926667,7.36407779793333,7.50274470646667,7.69444444426667,7.41923485586667,7.78755956793333,7.69365034913333,7.975859168,7.23032049246667,7.36075891193333,7.4571555068
"EIF3A",8.09739842286667,8.02724867506667,7.3242083596,8.05634191613333,8.1247882184,8.41520795006667,7.84811896493333,7.81121398173333,8.13385020313333,8.21426335466667,8.25096274513333,7.89476301373333,8.15644312386667,7.54523221786667,7.9152369788
"EIF2S3",7.9310955078,8.23761063513333,7.90816381493333,8.0467672878,8.32141469306667,8.11901988926667,8.20037551626667,8.16251515026667,8.4529514164,8.861736788,8.0698870722,8.07816169786667,8.30002387073333,8.6877824606,8.5348203806
"EIF2S2",5.6121806394,5.26806947646667,5.39611211353333,5.3658053762,5.40355965673333,5.25934044313333,5.6801369692,5.32374750473333,5.4132217036,5.4065604212,5.260234507,5.28035376633333,5.36653729813333,5.30554583986667,5.25029648926667
"EIF2S1",7.9270350712,7.90165589993333,7.92517040586667,7.43374651446667,7.56514532626667,7.79470855606667,8.1168637582,7.88971775686667,7.79028446813333,7.78472560126667,7.9603723824,7.00027190353333,7.7733245542,7.48872199306667,7.535622854
"EIF2D",8.3941598844,8.03951823573333,8.03626292886667,8.04854703066667,8.17223190326667,8.0333585442,8.30940975646667,8.453773608,7.78755956793333,8.01413344706667,7.546996732,8.02481757973333,7.8564881002,7.813981415,7.50644369213333
"EIF2B5",5.84182515086667,5.80755187026667,5.33229287206667,5.82584172913333,5.7914956448,5.81256120753333,5.81256120753333,5.90081309513333,5.56392207653333,6.23986371526667,5.80642612133333,6.01565831766667,5.52673655826667,6.0911103532,5.70366917686667
"EIF2B4",6.89283278146667,6.50791765973333,6.50354207786667,6.3435249244,6.47239085693333,6.4492735458,6.73689918013333,6.65234650526667,6.22921429853333,6.42007109353333,6.37129600446667,6.2776166208,6.23708414886667,6.25668552513333,5.96803666073333
"EIF2B3",5.17326573673333,4.61141923766667,5.00083890273333,4.8603794516,4.99610112166667,4.6368852028,4.77813731573333,5.23853104746667,4.96404697566667,4.95118663493333,4.6451744104,4.57319143386667,4.31755657346667,4.86453196126667,4.70153819446667
"EIF2B2",6.47708219606667,6.45310021033333,6.27363186273333,6.29207148693333,6.7020378212,6.40059418873333,6.5553414008,6.592015023,6.0794739486,5.93134014226667,5.6983894312,6.05495166973333,5.87672617406667,5.7637643904,6.0043845832
"EIF2B1",7.31369394133333,7.4070128378,7.3054824858,7.39973872913333,7.383544353,7.3306415624,7.41481919266667,7.52718896546667,7.14072371806667,7.25728456726667,7.1719116622,7.38267853433333,7.23645937813333,7.31928364993333,7.1619666946
"EIF2AK4",6.56404212573333,6.5010710612,6.46154691773333,6.75203476206667,6.08540555466667,5.70733390466667,6.60971858413333,6.34091252413333,7.22547003766667,6.1950702978,6.31382396186667,7.7928774908,6.5290351002,6.59531070346667,6.93150217033333
"EIF2AK3",7.80999309093333,7.40363548913333,7.23211356053333,7.55137180886667,7.34361601086667,6.85398941166667,8.27569900706667,7.52459750626667,7.38410796966667,7.6767454072,7.50818671686667,7.24564976606667,7.52816612906667,7.3047597932,7.24564976606667
"EIF2AK2",5.60174910426667,6.009391327,5.44206607066667,5.65373936126667,5.78841685353333,5.95260693566667,5.72465668466667,5.75591576886667,5.84182515086667,6.1608515246,7.67424668313333,5.81829583306667,5.97963756693333,5.792950115,5.66411954513333
"EIF2AK1",5.8910884814,5.71711841826667,5.75899517386667,6.16904572553333,5.76847794853333,5.71030552673333,5.71646548493333,5.9380010414,5.79341885526667,5.79674408753333,5.45911465033333,5.76482452906667,5.51074586786667,5.7409341584,5.24897923726667
"EIF2A",9.51045736,9.20755105126667,9.30814146666667,9.4608643852,9.28231917226667,9.53116200093333,9.56596901706667,9.55516873306667,9.57517308686667,9.47946415286667,9.5618349724,9.55516873306667,9.45178414173333,9.4827676866,9.66197343646667
"EIF1B",9.65534923013333,9.93385998826667,10.0781864275333,9.68151732993333,9.9181812872,9.77000781486667,10.4795970453333,9.7831035462,9.8965428922,9.7011690288,10.0088528302,9.7351229274,10.1138128026667,9.76106672993333,9.9112545726
"EIF1AY",6.78756665373333,2.3582152108,7.37081060806667,7.0313839842,2.38161042846667,7.13399749553333,2.27443387446667,7.07515180793333,7.26914627806667,2.373769887,6.86757682693333,6.50704062233333,6.3828446782,6.97471059833333,2.37469495606667
"EIF1AX",7.65064648533333,8.44163004686667,7.95380039886667,7.74013156153333,8.4364205912,7.7026446248,8.63466838846667,7.33581206773333,8.18347083286667,8.64044158446667,7.85972718693333,7.19251172813333,7.55554971413333,7.78858152093333,8.30095258346667
"EIF1AD",4.32981104553333,4.26986209586667,4.3694754592,4.31154346773333,4.52436105786667,4.60770491453333,4.52436105786667,4.44437543046667,4.19562160593333,4.33274026466667,4.2525315876,4.2016716558,4.4434403608,4.20547867293333,4.29642680173333
"EIF1",9.98841139573333,9.79099215966667,10.330033444,10.457492728,10.19660597,10.298909028,10.3652313106667,10.1165529873333,10.8087626,10.6684683426667,10.7618924493333,10.818309978,11.327554934,10.3805095233333,10.911313496
"EID3",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.32324534006667,2.3025796402,2.27327344,2.2787323612,2.27327344,2.27327344,2.27327344,2.354939447,2.27327344,2.27327344
"EID2B",2.3301839202,2.4410543566,2.334283938,2.32715486806667,3.0660823296,2.41596417553333,2.33711002746667,2.3392262082,2.3644585116,2.33742779673333,2.34512213066667,2.3229710842,2.33438591046667,2.34539867213333,2.33897904566667
"EID2",5.18009728273333,5.12480756546667,5.361350758,4.94866273146667,5.446223336,5.36775491526667,5.11911342313333,4.7023976432,4.90187990513333,5.03546821466667,4.15079704766667,5.18944561446667,5.34904137473333,5.51369930853333,5.2467385514
"EID1",9.11467773333333,9.23190128726667,9.05508407686667,8.88358283366667,9.364412807,8.78278622726667,8.94873865686667,8.4751135418,9.02140283766667,8.79255076546667,8.69143944753333,8.2975790984,8.55054681993333,8.86050784933333,9.07214593606667
"EI24",10.2808610946667,9.881373482,9.9544185946,9.9586917194,9.8080416614,10.0586649202,10.243986104,9.93385998826667,9.69807992266667,9.81044943466667,9.173036398,10.3502959233333,8.93105025353333,9.7841714702,9.3486608818
"EHMT2",3.86645458146667,3.9112634954,3.84239842106667,3.8220370532,3.86375416093333,3.8379617628,3.80993042306667,3.82139463753333,3.77090764673333,3.99467635493333,3.81891839773333,4.53937521906667,3.78637059406667,3.84119036426667,3.85805281913333
"EHMT1-IT1",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EHMT1",2.4688079952,2.54356327086667,2.39668920586667,2.40284214353333,2.40840702206667,2.4004146302,2.42751104893333,2.4006052372,2.39586162966667,2.39799591213333,2.4088911438,2.9246867758,2.38981282013333,2.52876489866667,2.4004146302
"EHHADH",11.3813450986667,11.424915212,11.3441115686667,11.5243078706667,11.273905628,11.3099686853333,11.5978019426667,11.3044253933333,11.437996566,11.373536074,11.0016128366667,11.4005915053333,10.4169296206667,11.1707966,11.2998977233333
"EHF",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EHD4",6.4472079352,6.22271437026667,6.27991284433333,6.37816779773333,6.469328318,6.34226076106667,6.72647794893333,6.72079173666667,6.06116683766667,5.953688704,6.6050802216,5.74849402286667,7.4492447494,6.06283925046667,6.3063787346
"EHD3",5.82321963733333,6.06283925046667,5.522817011,6.27578278293333,5.7324337572,5.8351987024,6.04502283046667,6.2770901688,5.54560052606667,4.98473960326667,5.3704742158,5.13205673206667,5.31888600873333,5.6897526624,6.1091236538
"EHD2",2.43625310853333,2.4474075432,2.44244045413333,2.4474075432,2.45386214826667,2.44783410886667,2.4421200854,2.4418014578,2.4460179074,2.4451869436,2.45199809833333,2.41124099866667,2.429979653,2.4493338764,2.44719364726667
"EHD1",4.6774889158,4.68547336393333,4.694544444,4.60314704326667,4.64743739146667,4.69870483273333,4.63018846706667,4.62806394246667,4.7206981506,4.72487368,4.61596543206667,4.65871372713333,4.63224932733333,4.66112273846667,4.69290870686667
"EHBP1L1",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.35894776633333,2.27327344,2.27327344
"EHBP1",7.25318682753333,7.58712490953333,7.74691144706667,8.14311932453333,8.47165357366667,8.4690748292,7.57016001526667,7.37081060806667,7.9270350712,8.08140267493333,7.88723333346667,7.9676501598,8.00146135266667,7.920606716,7.36689157746667
"EGR4",2.2811081888,2.2846207774,2.28346873253333,2.28466890893333,2.28589063966667,2.28457253966667,2.28454200126667,2.28427193653333,2.28397608626667,2.28399521933333,2.28633795273333,2.279677271,2.2835714546,2.28633795273333,2.2841145256
"EGR3",2.50735566213333,2.514873156,2.278570398,2.39223418373333,2.33418342793333,2.51716320526667,2.2791113726,2.5049488878,4.85616712866667,2.52220211366667,3.25901903526667,2.48083681306667,5.4118117504,2.5195914844,3.01830854486667
"EGR2",2.8549662862,2.2824052592,2.27327344,2.27327344,2.70559010313333,2.59401367926667,2.27327344,2.27327344,7.29046665306667,7.58188221133333,6.09920167313333,8.2216267334,6.98491755146667,5.78371194286667,7.51807028133333
"EGR1",4.58023636506667,4.4560405772,3.82881319713333,4.34294177153333,6.5438042682,4.99254562706667,4.0340463716,4.8690095266,7.5859337746,9.46257072546667,8.26266655866667,9.99170217233333,7.31049585233333,8.358542398,8.43931307826667
"EGOT",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EGLN3",2.32856200953333,2.33961938413333,2.33498297686667,2.336089192,2.27388486513333,2.34756576726667,2.33527827926667,2.3604667932,2.33981554593333,2.33572876893333,2.34552207446667,2.32844041853333,2.332733896,2.3385406098,2.34211648493333
"EGLN2 /// RAB4B /// RAB4B-EGLN2",3.8809144342,3.838586042,3.8632612006,3.840059062,3.84066556813333,3.85805281913333,3.92599190406667,3.84119036426667,3.9026502526,3.93418134466667,3.8669283658,3.81438143926667,3.83116085713333,3.86645458146667,3.87980044933333
"EGLN1",3.84066556813333,3.77090764673333,3.83277079213333,3.78906534666667,3.82618217586667,3.7986009318,3.7747338686,3.78508647926667,3.838586042,3.8274016466,3.8044293098,3.7511307436,3.94348052953333,3.80272762686667,3.81517042493333
"EGFR",3.11493624326667,3.083165758,3.10885298186667,3.09608885706667,3.12104977566667,3.14260869833333,3.09496190526667,3.07704937853333,3.12754571546667,3.09219281653333,3.20540754886667,3.01701996193333,3.06319837806667,3.10725461953333,3.0976767906
"EGFLAM",2.48257240206667,2.704561682,2.48329172193333,2.48937716346667,2.75880697573333,2.49173202593333,2.48329172193333,2.48329172193333,2.49047278913333,2.4923124636,2.49838391233333,2.45688053693333,2.47077592626667,2.4923124636,2.49173202593333
"EGFL8 /// PPT2 /// PPT2-EGFL8",2.97687021546667,2.95929789066667,2.9696805648,2.95808040433333,2.96915587006667,2.9752362716,2.9573340886,2.9652554564,2.9729453146,3.1108449424,2.95929789066667,3.42750866966667,2.9203130328,2.9747549656,3.23401806933333
"EGFL8 /// PPT2",2.32737476426667,2.29512126226667,2.2923855766,2.29507659266667,2.29702502393333,2.54891658413333,2.29795973906667,2.336828431,2.56867053233333,2.29362194306667,2.27327344,2.29339477433333,2.292284074,2.29756852606667,2.29402198206667
"EGFL7",3.07741060393333,4.46201487733333,3.86565613806667,4.20953578866667,3.37781805573333,3.61650327733333,3.32054117093333,3.7737772836,3.47485456806667,3.87491317946667,3.33378257173333,3.6275400434,3.70795175766667,3.64707672686667,4.29462993726667
"EGFL6",2.27327344,2.27327344,2.27327344,2.2781323484,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.40284214353333,2.27327344,2.27327344,2.27327344
"EGFEM1P",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EGF",2.27327344,2.27327344,2.27327344,2.27327344,2.37161321673333,2.27327344,2.27327344,2.27327344,2.27327344,2.32967913706667,2.27327344,2.27327344,2.278431734,2.27327344,2.28440563206667
"EFTUD2",6.6877238924,6.52708587713333,6.5445085986,6.5504818884,6.52633710433333,6.55433422013333,6.95978333933333,6.52162803693333,6.50635798033333,6.56690287766667,6.52972441386667,6.635933053,6.54870280866667,6.4863908326,6.44213795446667
"EFTUD1",5.42188142226667,4.94369437213333,4.9932196658,5.14461068313333,5.3225924598,5.38066883373333,5.2950960942,5.310307552,4.78137611466667,4.6458515954,5.08225698333333,4.66112273846667,4.54330395146667,4.32218466113333,4.85329884706667
"EFS",2.39178624953333,2.40526275146667,2.3960273558,2.40242476213333,2.40795562346667,2.400138478,2.3992715116,2.4004146302,2.3985695434,2.39745724526667,2.408600872,2.527920716,2.38958968553333,2.4006052372,2.39996925506667
"EFR3B",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EFR3A",9.24592984233333,9.06434293346667,9.05902635406667,9.19531378186667,9.15858322193333,9.07214593606667,9.5197047712,9.28231917226667,8.88612806733333,9.14021953406667,9.1435499634,8.91271305053333,8.96811142366667,9.13857198313333,8.71075308906667
"EFNB3",2.37820510766667,2.2738980392,2.27346789026667,2.27366230866667,2.27387326706667,2.27421101533333,2.27401538106667,2.27387879786667,2.27421101533333,2.27387326706667,2.2740925456,2.4197430346,2.2734802202,2.274269994,2.2735642256
"EFNB2",5.04847490926667,5.47203429406667,5.85535312513333,5.619705846,5.32409624466667,5.4428564066,5.1911001318,4.83561953993333,5.3715169258,4.95845598193333,4.86370711286667,4.8579175102,4.97014956493333,5.288533093,6.02497619273333
"EFNB1",2.41360337066667,2.27555338006667,2.27483736686667,2.3190211182,2.27615536553333,2.33732172626667,2.27327344,2.27577283506667,2.27594895173333,2.27766023973333,2.276483122,2.309226095,2.2749080652,2.27327344,2.27518710886667
"EFNA5",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EFNA4",4.08834169013333,4.19005745366667,4.07615756513333,3.82139463753333,4.86565003706667,4.10641430086667,4.04230216706667,4.13581907273333,4.10534495753333,3.87913741,4.06763006633333,4.27358922226667,3.9929838172,3.27355915613333,4.0996001468
"EFNA3",2.27333009526667,2.2737208864,2.33065025913333,2.27354659533333,2.27356779346667,2.31401047606667,2.2738119328,2.30021420033333,2.36002101426667,2.2737238998,2.2738980392,2.2732858816,2.2733888798,2.2739733408,2.27347657873333
"EFNA2",2.27327344,2.2767505822,2.2865311142,2.27327344,2.27327344,2.27327344,2.27327344,2.27779262206667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.4178926758
"EFNA1",9.836613195,9.7351229274,9.3709409884,10.504994624,10.4767878593333,9.19734822673333,9.43550184866667,9.40735660633333,8.80913960966667,9.75280600466667,9.50443676646667,10.2944459773333,9.7579570408,9.33000760453333,10.7731374706667
"EFHD2",4.86683510953333,4.82280375553333,4.57453066686667,4.7291216428,4.66946060213333,4.85729984606667,4.5576191208,4.82864910626667,4.99487919413333,4.86834837466667,4.8690095266,5.04969928613333,5.09091699313333,5.02968232713333,5.109101004
"EFHD1",5.02863403893333,6.52633710433333,7.07051866573333,6.5896117532,2.27327344,6.28765198266667,5.6138241598,4.33829072,7.8721597974,7.59882465726667,7.46892032813333,9.0056738326,7.36556409213333,7.48598860113333,7.9980506424
"EFHC2",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EFHC1",2.71785452126667,2.7127548754,2.7629228274,2.8471880504,2.71475285486667,2.71912904646667,2.7127548754,2.70884700133333,2.72276814226667,2.90416984373333,2.71138888346667,2.67451657706667,2.67965528693333,3.0383128236,2.7201827124
"EFHB",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.3435393518,2.27792220096667,2.27327344
"EFEMP2",4.35661019106667,4.38629901633333,4.46724422926667,4.40595884606667,4.43327446166667,4.33109841713333,4.407516825,4.48002046846667,4.437929788,4.47713291166667,4.840234497,4.9006348596,4.39496568413333,4.560286758,4.46921432686667
"EFEMP1",2.58733803666667,2.61066019546667,2.52191277826667,2.460597443,2.65891526826667,2.62805304986667,3.51081421106667,4.12604621093333,2.27327344,2.63121959033333,3.0814302372,4.26418197233333,2.6014172332,3.47657422993333,3.3157823076
"EFCC1",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27646338993333,2.27327344,2.27327344
"EFCAB7",3.32237333086667,3.18128847926667,3.0033216748,2.43625310853333,3.39552203333333,2.9501640374,2.93527029433333,2.92083545653333,2.95763352686667,2.46718019046667,2.9454557218,2.5599956106,2.2879832034,3.02807516806667,2.9369114316
"EFCAB6",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EFCAB5",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EFCAB4B",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EFCAB4A",2.27327344,2.29623293853333,2.27556467433333,2.27327344,2.27371537366667,2.3270631224,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EFCAB2",2.3403688706,2.35585999913333,2.34432095026667,2.3498294602,2.35109084346667,2.54147592946667,2.351387604,2.34808188333333,2.34673213106667,2.34772429926667,2.40795562346667,2.33598942413333,2.34289309773333,2.35056508766667,2.34817856246667
"EFCAB14",6.56565577853333,6.33142812033333,6.53503450493333,6.54522923966667,6.62607117506667,6.48025462393333,6.4225827948,6.42007109353333,6.6629944668,6.59531070346667,6.59058255746667,6.72305123533333,6.60754987066667,6.7700202062,6.5756067398
"EFCAB13",2.27340477626667,2.3603352396,2.27359372866667,2.27486660373333,2.2740963058,2.27447673033333,2.27428182826667,2.27411896246667,2.2744423588,2.27408080066667,2.2743843376,2.2733271168,2.2736271594,2.27458661673333,2.27375366386667
"EFCAB12",2.2767297008,2.27919469933333,2.27839335073333,2.35631868526667,2.28006057566667,2.2795398018,2.27890928446667,2.27919469933333,2.27906229793333,2.2787560134,2.28077051393333,2.27597602053333,2.27807862673333,2.28058826766667,2.27871722633333
"EFCAB11",4.57138618793333,4.43080835806667,4.36110988006667,4.935282219,3.85036099493333,3.85915833026667,4.53971503193333,3.50015481346667,2.75935288133333,3.4996354182,2.8928891882,2.89707455273333,2.90163508286667,3.66652586233333,2.37018727273333
"EFCAB1",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27508032106667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EEPD1",2.45624449,2.4651932786,2.4618557516,2.4666838664,2.47426707926667,2.46556080066667,2.45969475,2.46039457353333,2.4663068654,2.4659640336,2.471977384,2.4296057066,2.963335237,2.4695493466,2.4663068654
"EEFSEC",6.92461019146667,6.6563653216,6.347696171,6.45696288566667,6.5504818884,6.6982458986,6.75384089313333,6.7390680104,6.82660905646667,6.88753189733333,6.3828446782,7.04546248693333,6.1608515246,6.20026792966667,6.55769487
"EEF2K /// LOC101930123",5.76168289733333,5.61836461306667,5.33713024793333,5.8563034466,5.58535739046667,5.63118109726667,5.7465411442,5.73085818306667,5.52072859606667,6.06887913526667,5.85188222933333,6.24692615386667,5.54713870186667,6.2677933016,5.78684137646667
"EEF2",11.5289633946667,11.885196708,11.424915212,11.7743063693333,11.760748168,11.5697730273333,11.3658647813333,11.7743063693333,12.0335452846667,12.0622975873333,11.4730996086667,12.354406136,11.9066376046667,12.0622975873333,12.1560547733333
"EEF1E1",6.5438042682,6.64596098153333,6.904421324,5.87122116253333,6.71528986626667,6.574005216,6.69250975786667,6.36743309793333,6.2861299288,5.9864682768,5.94598257093333,5.44105882233333,5.65948514653333,6.0843547398,5.82360560073333
"EEF1D",11.2102617486667,10.961679128,10.6684683426667,10.897154646,11.1675905546667,11.024775926,10.7618924493333,11.037442238,11.1372016706667,11.1022218373333,11.1417992433333,11.4566091593333,11.1942178466667,11.0283137333333,11.41102107
"EEF1A2",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.3181079012,2.27327344,2.27327344,2.27327344,2.2942644788,2.27327344
"EEF1A1",6.86757682693333,6.27638094406667,7.42670836286667,6.71385407153333,7.68172430966667,6.3860909472,7.16864117613333,6.80570253773333,7.01379345133333,6.7952354026,6.725326494,6.53172192946667,7.55254278186667,7.34718839773333,6.62861683306667
"EED",2.6666772438,2.65187915346667,2.6575491704,2.6295801986,3.13371089686667,2.86670583166667,2.650914437,2.6697034838,2.66156574273333,2.6674029456,2.6663884616,2.61509272213333,2.62891276086667,2.65693161413333,2.66007262153333
"EEA1",4.51614426693333,4.46668801906667,4.54461468526667,4.50335373826667,4.81836705933333,4.50335373826667,4.5357132004,4.22463870433333,4.80287868306667,4.62250286073333,4.81061626153333,4.2201297288,4.47565025733333,4.49853060026667,4.53808154633333
"EDRF1",4.34819976213333,4.3584690968,4.41507260166667,4.17617379806667,4.80743003953333,4.3857471316,4.37262633533333,4.3756176032,4.2803150534,4.72530786613333,4.46921432686667,4.3694754592,4.19850785793333,4.40149937413333,4.43511902253333
"EDNRB",7.83712664846667,6.9181761752,7.66100942213333,7.24564976606667,7.84230676773333,7.37946962973333,7.47998812,6.939513926,7.76489808253333,7.46481087253333,7.86315261193333,7.4425563808,7.2045354646,7.66898801373333,7.54157062126667
"EDNRA",2.6355469728,2.63166542926667,2.6353046258,2.6383812844,2.662511527,2.650914437,2.63228249946667,2.5960365094,2.7770707634,3.1640591752,2.78100112193333,2.59367349313333,2.5885318832,2.51267163746667,2.64553692613333
"EDN3",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EDN2",2.48616988113333,2.49173202593333,2.48669042293333,2.49354872673333,2.50153223813333,2.49515780473333,2.4854761632,2.4854761632,2.49406267793333,2.49515780473333,2.5023414222,2.460597443,2.47445094846667,2.49612750433333,2.49444250526667
"EDN1",2.87029515233333,2.86310742233333,2.706953161,2.8226209236,2.8833402636,2.88225340046667,2.8686483272,2.66396997206667,3.16880692066667,2.88522052813333,2.87716876406667,2.84459217726667,3.0383128236,3.1412850258,3.50205700893333
"EDIL3",2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
"EDF1",10.209036274,10.324052242,9.96250562626667,10.1942294,10.2462243493333,10.172764248,10.3115825313333,10.3601456126667,10.0088528302,10.1509313646667,9.93905973226667,10.252538582,9.94154918886667,9.9937287256,9.93678076453333
"EDEM3",7.23123454633333,6.75757331686667,6.62607117506667,7.09272322346667,6.7640928052,6.679426311,6.93437296006667,6.67798265506667,7.14563221726667,6.9813589666,7.04991790033333,6.3246235818,6.28694976193333,6.7385263226,6.48322811153333
"EDEM2",7.61530409833333,7.23521165226667,7.08613995853333,7.31322473793333,6.66668154846667,7.08260631033333,7.82908849226667,7.47169267286667,6.84696979893333,7.05890518253333,6.73940708913333,7.1060348402,6.5138203516,6.97266276793333,7.09272322346667
"EDEM1",8.80558251626667,8.96336676053333,8.54890902213333,9.253417814,8.57251956106667,8.55638258806667,8.96336676053333,8.840355745,8.58398976826667,8.99617509226667,9.20755105126667,9.09382444346667,9.364412807,9.04650552306667,9.183800622
"EDDM3B",2.2782696302,2.27327344,2.27327344,2.27327344,2.27844662086667,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344,2.27327344
